Country,Localite,Category,Value,Date,Sources,Link
Guinea,Conakry,Deaths,25,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,Dabola ,Cases,4,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,Dabola ,Deaths,4,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,Dinguiraye ,Cases,1,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,Dinguiraye ,Deaths,1,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,Gueckedou,Cases,170,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,Gueckedou,Deaths,121,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,Kissidougou,Cases,8,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,Kissidougou,Deaths,6,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,Macenta,Cases,22,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,Macenta,Deaths,17,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,National,Cases,258,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,National,Confirmed cases,146,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,National,Deaths,174,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,Telimele,Cases,3,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Guinea,Telimele,Deaths,0,5/23/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-23-may-2014
Sierra Leone,Kailahun,Confirmed cases,1,5/25/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-662629_0.pdf
Sierra Leone,Kailahun,Deaths,5,5/25/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-662629_0.pdf
Sierra Leone,Kailahun,Cases,16,5/26/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663393_2.pdf
Sierra Leone,Kailahun,Confirmed cases,7,5/26/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663393_2.pdf
Sierra Leone,Kailahun,Deaths,5,5/26/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663393_2.pdf
Sierra Leone,National,Confirmed cases,7,5/27/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Sierra%20Leone%20Ebola%20sitrep%2028%20May%202014.pdf
Sierra Leone,National,Deaths,5,5/27/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Sierra%20Leone%20Ebola%20sitrep%2028%20May%202014.pdf
Sierra Leone,National,Suspected cases,22,5/27/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Sierra%20Leone%20Ebola%20sitrep%2028%20May%202014.pdf
Guinea,Boffa,Cases,4,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,Boffa,Deaths,0,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,Conakry,Cases,53,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,Conakry,Deaths,27,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,Dabola ,Cases,4,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,Dabola ,Deaths,4,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,Dinguiraye ,Cases,1,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,Dinguiraye ,Deaths,1,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,Gueckedou,Cases,179,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,Gueckedou,Deaths,133,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,Kissidougou,Cases,7,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,Kissidougou,Deaths,5,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,Macenta,Cases,40,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,Macenta,Deaths,23,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,National,Cases,291,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,National,Confirmed cases,172,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Guinea,National,Deaths,193,5/28/14,Ministere de la Sante,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-update-30-may-2014
Sierra Leone,Bo,Cases,1,5/29/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663958_2.pdf
Sierra Leone,Bo,Deaths,0,5/29/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663958_2.pdf
Sierra Leone,Kailahun,Cases,37,5/29/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663958_2.pdf
Sierra Leone,Kailahun,Deaths,6,5/29/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663958_2.pdf
Sierra Leone,Kenema,Cases,1,5/29/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663958_2.pdf
Sierra Leone,Kenema,Deaths,0,5/29/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663958_2.pdf
Sierra Leone,Koinadugu,Cases,1,5/29/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663958_2.pdf
Sierra Leone,Koinadugu,Deaths,0,5/29/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663958_2.pdf
Sierra Leone,Moyamba,Cases,1,5/29/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663958_2.pdf
Sierra Leone,Moyamba,Deaths,0,5/29/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663958_2.pdf
Sierra Leone,National,Cases,50,5/29/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663958_2.pdf
Sierra Leone,National,Confirmed cases,14,5/29/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663958_2.pdf
Sierra Leone,National,Deaths,6,5/29/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-663958_2.pdf
Guinea,Boffa,Cases,4,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Boffa,Deaths,2,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Conakry,Cases,56,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Conakry,Deaths,27,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Dabola ,Cases,4,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Dabola ,Deaths,4,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Dinguiraye ,Cases,1,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Dinguiraye ,Deaths,1,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Gueckedou,Cases,190,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Gueckedou,Deaths,140,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Kissidougou,Cases,7,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Kissidougou,Deaths,5,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Macenta,Cases,44,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Macenta,Deaths,24,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,National,Cases,328,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,National,Confirmed cases,208,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,National,Deaths,193,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Telimele,Cases,22,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Guinea,Telimele,Deaths,5,6/1/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-01-june-2014
Sierra Leone,Bo,Cases,13,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,Bo,Deaths,0,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,Bombali,Cases,1,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,Bombali,Deaths,0,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,Freetown,Cases,5,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,Freetown,Deaths,0,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,Kailahun,Cases,41,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,Kailahun,Deaths,6,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,Kenema,Cases,3,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,Kenema,Deaths,0,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,Koinadugu,Cases,2,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,Koinadugu,Deaths,0,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,Moyamba,Cases,1,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,Moyamba,Deaths,0,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,National,Cases,79,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,National,Confirmed cases,18,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Sierra Leone,National,Deaths,6,6/1/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-664928_3.pdf
Liberia,Bong County,Cases,1,6/2/14,UNICEF,https://wca.humanitarianresponse.info/fr/system/files/documents/files/UNICEF%20Liberia%20SitRep%20%2322%20Ebola%20Viral%20Disease%202%20June%202014_0.pdf
Liberia,Lofa County,Cases,8,6/2/14,UNICEF,https://wca.humanitarianresponse.info/fr/system/files/documents/files/UNICEF%20Liberia%20SitRep%20%2322%20Ebola%20Viral%20Disease%202%20June%202014_0.pdf
Liberia,Margibi County,Cases,2,6/2/14,UNICEF,https://wca.humanitarianresponse.info/fr/system/files/documents/files/UNICEF%20Liberia%20SitRep%20%2322%20Ebola%20Viral%20Disease%202%20June%202014_0.pdf
Liberia,National,Cases,13,6/2/14,UNICEF,https://wca.humanitarianresponse.info/fr/system/files/documents/files/UNICEF%20Liberia%20SitRep%20%2322%20Ebola%20Viral%20Disease%202%20June%202014_0.pdf
Liberia,National,Confirmed cases,6,6/2/14,UNICEF,https://wca.humanitarianresponse.info/fr/system/files/documents/files/UNICEF%20Liberia%20SitRep%20%2322%20Ebola%20Viral%20Disease%202%20June%202014_0.pdf
Liberia,National,Deaths,10,6/2/14,UNICEF,https://wca.humanitarianresponse.info/fr/system/files/documents/files/UNICEF%20Liberia%20SitRep%20%2322%20Ebola%20Viral%20Disease%202%20June%202014_0.pdf
Liberia,Nimba County,Cases,2,6/2/14,UNICEF,https://wca.humanitarianresponse.info/fr/system/files/documents/files/UNICEF%20Liberia%20SitRep%20%2322%20Ebola%20Viral%20Disease%202%20June%202014_0.pdf
Guinea,Boffa,Cases,7,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Boffa,Deaths,4,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Conakry,Cases,65,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Conakry,Deaths,27,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Dabola ,Cases,4,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Dabola ,Deaths,4,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Dinguiraye ,Cases,1,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Dinguiraye ,Deaths,1,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Gueckedou,Cases,193,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Gueckedou,Deaths,143,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Kissidougou,Cases,7,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Kissidougou,Deaths,5,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Macenta,Cases,44,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Macenta,Deaths,26,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,National,Cases,344,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,National,Confirmed cases,207,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,National,Deaths,215,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Telimele,Cases,23,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Telimele,Deaths,5,6/3/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-5-june-2014
Guinea,Boffa,Cases,7,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Boffa,Deaths,6,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Conakry,Cases,67,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Conakry,Deaths,29,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Dabola ,Cases,4,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Dabola ,Deaths,4,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Dinguiraye ,Cases,1,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Dinguiraye ,Deaths,1,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Gueckedou,Cases,194,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Gueckedou,Deaths,146,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Kissidougou,Cases,7,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Kissidougou,Deaths,5,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Kouroussa,Cases,1,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Kouroussa,Deaths,1,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Macenta,Cases,45,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Macenta,Deaths,27,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,National,Cases,351,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,National,Confirmed cases,210,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,National,Deaths,226,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Telimele,Cases,25,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Guinea,Telimele,Deaths,7,6/5/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-7-june-2014
Sierra Leone,National,Cases,81,6/5/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-665698_2.pdf
Sierra Leone,National,Confirmed cases,31,6/5/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-665698_2.pdf
Sierra Leone,National,Deaths,6,6/5/14,WHO,https://wca.humanitarianresponse.info/fr/system/files/documents/files/node-665698_2.pdf
Sierra Leone,National,Cases,89,6/6/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Sierra%20Leone%20Ebola%20sitrep%206th%20June.pdf.pdf
Sierra Leone,National,Confirmed cases,33,6/6/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Sierra%20Leone%20Ebola%20sitrep%206th%20June.pdf.pdf
Sierra Leone,National,Deaths,7,6/6/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Sierra%20Leone%20Ebola%20sitrep%206th%20June.pdf.pdf
Liberia,Bong County,Cases,1,6/7/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Ebola%20Viral%20Disease-Sit%20Rep-%2027-%207th%20June%202014%20pdf.pdf.pdf
Liberia,Lofa County,Cases,9,6/7/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Ebola%20Viral%20Disease-Sit%20Rep-%2027-%207th%20June%202014%20pdf.pdf.pdf
Liberia,Margibi County,Cases,2,6/7/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Ebola%20Viral%20Disease-Sit%20Rep-%2027-%207th%20June%202014%20pdf.pdf.pdf
Liberia,National,Cases,14,6/7/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Ebola%20Viral%20Disease-Sit%20Rep-%2027-%207th%20June%202014%20pdf.pdf.pdf
Liberia,National,Confirmed cases,7,6/7/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Ebola%20Viral%20Disease-Sit%20Rep-%2027-%207th%20June%202014%20pdf.pdf.pdf
Liberia,National,Deaths,10,6/7/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Ebola%20Viral%20Disease-Sit%20Rep-%2027-%207th%20June%202014%20pdf.pdf.pdf
Liberia,Nimba County,Cases,2,6/7/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Ebola%20Viral%20Disease-Sit%20Rep-%2027-%207th%20June%202014%20pdf.pdf.pdf
Liberia,Lofa County,Cases,11,6/9/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease-Sit%20Rep-%2029-%209th%20June%202014%20pdf%20docx.pdf
Liberia,Margibi County,Cases,2,6/9/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease-Sit%20Rep-%2029-%209th%20June%202014%20pdf%20docx.pdf
Liberia,National,Cases,16,6/9/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease-Sit%20Rep-%2029-%209th%20June%202014%20pdf%20docx.pdf
Liberia,Bong County,Cases,1,6/11/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease%20Sit%20Rep%2030-11th%20June%202014_1.pdf
Liberia,Lofa County,Cases,20,6/11/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease%20Sit%20Rep%2030-11th%20June%202014_1.pdf
Liberia,Margibi County,Cases,2,6/11/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease%20Sit%20Rep%2030-11th%20June%202014_1.pdf
Liberia,Montserrado County,Cases,5,6/11/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease%20Sit%20Rep%2030-11th%20June%202014_1.pdf
Liberia,National,Cases,30,6/11/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease%20Sit%20Rep%2030-11th%20June%202014_1.pdf
Liberia,National,Confirmed cases,11,6/11/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease%20Sit%20Rep%2030-11th%20June%202014_1.pdf
Liberia,National,Deaths,15,6/11/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease%20Sit%20Rep%2030-11th%20June%202014_1.pdf
Liberia,Nimba County,Cases,2,6/11/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease%20Sit%20Rep%2030-11th%20June%202014_1.pdf
Liberia,Bong County,Cases,1,6/13/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease-Sit%20Rep-%2032-%2013th%20June%202014.pdf%20docx.pdf.pdf
Liberia,Lofa County,Cases,20,6/13/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease-Sit%20Rep-%2032-%2013th%20June%202014.pdf%20docx.pdf.pdf
Liberia,Margibi County,Cases,2,6/13/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease-Sit%20Rep-%2032-%2013th%20June%202014.pdf%20docx.pdf.pdf
Liberia,Montserrado County,Cases,6,6/13/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease-Sit%20Rep-%2032-%2013th%20June%202014.pdf%20docx.pdf.pdf
Liberia,National,Cases,31,6/13/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease-Sit%20Rep-%2032-%2013th%20June%202014.pdf%20docx.pdf.pdf
Liberia,National,Confirmed cases,16,6/13/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease-Sit%20Rep-%2032-%2013th%20June%202014.pdf%20docx.pdf.pdf
Liberia,National,Deaths,17,6/13/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease-Sit%20Rep-%2032-%2013th%20June%202014.pdf%20docx.pdf.pdf
Liberia,Nimba County,Cases,2,6/13/14,Gvt,https://wca.humanitarianresponse.info/fr/system/files/documents/files/Liberia%20Ebola%20Viral%20Disease-Sit%20Rep-%2032-%2013th%20June%202014.pdf%20docx.pdf.pdf
Guinea,Boffa,Cases,19,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Boffa,Deaths,10,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Conakry,Cases,70,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Conakry,Deaths,33,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Dabola ,Cases,4,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Dabola ,Deaths,4,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Dinguiraye ,Cases,1,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Dinguiraye ,Deaths,1,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Gueckedou,Cases,224,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
Guinea,Gueckedou,Deaths,173,6/16/14,WHO,http://reliefweb.int/report/guinea/ebola-virus-disease-west-africa-situation-17-june-2014
